apparentTemperatureMax,apparentTemperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,cloudCover,days,dewPoint,humidity,icon,locations,moonPhase,precipAccumulation,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,pressure,summary,sunriseTime,sunsetTime,temperatureMax,temperatureMaxTime,temperatureMin,temperatureMinTime,time,visibility,windBearing,windSpeed
50.46,1485961200,42.53,1485907200,0.95,2017-01-31,48.09,0.96,fog,9be000ae23275d57e1273d211a54ffd7,0.15,NaN,NaN,NaN,NaN,NaN,rain,1006.49,Foggy in the morning.,1485934901,1485967844,50.46,1485961200,46.65,1485907200,1485907200,4.39,173,8.52
51.1,1486047600,42.8,1486018800,0.8,2017-02-01,47.03,0.9,partly-cloudy-day,9be000ae23275d57e1273d211a54ffd7,0.19,NaN,NaN,NaN,NaN,NaN,rain,996.95,Mostly cloudy throughout the day.,1486021207,1486054355,51.1,1486047600,48.01,1486018800,1485993600,6.73,173,14.22
44.42,1486126800,31.72,1486159200,0.65,2017-02-02,41.89,0.86,partly-cloudy-day,9be000ae23275d57e1273d211a54ffd7,0.23,NaN,NaN,NaN,NaN,NaN,rain,994.66,Mostly cloudy throughout the day.,1486107511,1486140865,49.72,1486126800,39.57,1486162800,1486080000,7.2,175,11.07
44.77,1486220400,32.39,1486166400,0.23,2017-02-03,36.8,0.89,partly-cloudy-day,9be000ae23275d57e1273d211a54ffd7,0.27,NaN,NaN,NaN,NaN,NaN,rain,997.22,Partly cloudy until afternoon.,1486193814,1486227376,47.23,1486220400,35.52,1486188000,1486166400,7.47,188,3.3
34.89,1486306800,32.69,1486278000,0.49,2017-02-04,37.55,0.95,partly-cloudy-day,9be000ae23275d57e1273d211a54ffd7,0.3,NaN,NaN,NaN,NaN,NaN,rain,1003.64,Mostly cloudy throughout the day.,1486280114,1486313888,40.84,1486306800,37.03,1486278000,1486252800,5.31,25,3.99
39.93,1486389600,31.39,1486350000,0.31,2017-02-05,35.86,0.9,partly-cloudy-night,9be000ae23275d57e1273d211a54ffd7,0.34,NaN,NaN,NaN,NaN,NaN,rain,1017.2,Mostly cloudy starting in the afternoon.,1486366413,1486400399,44.36,1486389600,32.72,1486364400,1486339200,4.85,163,3.81
45.7,1486476000,32.85,1486425600,0.52,2017-02-06,39.52,0.89,fog,9be000ae23275d57e1273d211a54ffd7,0.38,NaN,NaN,NaN,NaN,NaN,rain,1014.23,Foggy in the morning.,1486452710,1486486911,48.87,1486476000,38.09,1486504800,1486425600,5.12,213,0.72
36.71,1486515600,30.18,1486594800,0.89,2017-02-07,35.25,0.9,partly-cloudy-day,9be000ae23275d57e1273d211a54ffd7,0.41,NaN,NaN,NaN,NaN,NaN,rain,1026.15,Mostly cloudy throughout the day.,1486539005,1486573422,39.48,1486515600,35.42,1486594800,1486512000,4.7,22,5.37
28.1,1486648800,26.16,1486670400,1.0,2017-02-08,31.23,0.89,fog,9be000ae23275d57e1273d211a54ffd7,0.45,NaN,NaN,NaN,NaN,NaN,rain,1027.84,Foggy overnight.,1486625299,1486659934,35.11,1486648800,33.52,1486681200,1486598400,4.96,50,7.82
27.62,1486742400,25.62,1486764000,0.89,2017-02-09,32.14,0.94,fog,9be000ae23275d57e1273d211a54ffd7,0.49,NaN,NaN,NaN,NaN,NaN,snow,1024.05,Foggy until afternoon.,1486711591,1486746445,34.48,1486742400,32.72,1486749600,1486684800,2.49,23,8.03
27.95,1486850400,24.46,1486800000,1.0,2017-02-10,32.21,0.94,fog,9be000ae23275d57e1273d211a54ffd7,0.52,NaN,NaN,NaN,NaN,NaN,snow,1022.61,Foggy until afternoon.,1486797881,1486832957,35.39,1486850400,31.97,1486800000,1486771200,2.71,12,8.41
33.08,1486940400,25.69,1486882800,0.99,2017-02-11,34.7,0.94,fog,9be000ae23275d57e1273d211a54ffd7,0.55,NaN,NaN,NaN,NaN,NaN,rain,1022.64,Foggy starting in the evening.,1486884170,1486919468,40.66,1486940400,33.69,1486882800,1486857600,2.2,60,10.56
41.75,1486994400,29.96,1486969200,0.07,2017-02-12,36.87,0.85,fog,9be000ae23275d57e1273d211a54ffd7,0.59,NaN,NaN,NaN,NaN,NaN,rain,1022.11,Foggy in the morning.,1486970458,1487005980,48.04,1486994400,37.99,1486969200,1486944000,3.2,83,14.03
50.06,1487080800,29.54,1487044800,0.41,2017-02-13,38.45,0.83,partly-cloudy-night,9be000ae23275d57e1273d211a54ffd7,0.62,NaN,NaN,NaN,NaN,NaN,rain,1023.32,Mostly cloudy throughout the day.,1487056744,1487092491,50.06,1487080800,36.75,1487055600,1487030400,5.38,113,8.23
51.64,1487163600,40.73,1487199600,0.63,2017-02-14,45.6,0.94,fog,9be000ae23275d57e1273d211a54ffd7,0.65,NaN,NaN,NaN,NaN,NaN,rain,1027.61,Foggy in the morning.,1487143028,1487179002,51.64,1487163600,45.27,1487199600,1487116800,4.9,183,6.43
51.16,1487257200,38.65,1487228400,0.43,2017-02-15,42.6,0.87,partly-cloudy-day,9be000ae23275d57e1273d211a54ffd7,0.68,NaN,NaN,NaN,NaN,NaN,rain,1029.27,Mostly cloudy until evening.,1487229312,1487265513,51.16,1487257200,42.42,1487224800,1487203200,7.01,239,8.16
52.93,1487343600,38.8,1487372400,0.41,2017-02-16,42.96,0.86,partly-cloudy-day,9be000ae23275d57e1273d211a54ffd7,0.71,NaN,NaN,NaN,NaN,NaN,rain,1027.68,Mostly cloudy until afternoon.,1487315594,1487352023,52.93,1487343600,42.33,1487372400,1487289600,6.98,242,4.97
51.39,1487433600,36.58,1487383200,0.54,2017-02-17,41.39,0.89,fog,9be000ae23275d57e1273d211a54ffd7,0.74,NaN,NaN,NaN,NaN,NaN,rain,1025.05,Foggy in the morning.,1487401875,1487438534,51.39,1487433600,40.43,1487458800,1487376000,4.4,206,6.7
51.83,1487516400,34.77,1487466000,0.59,2017-02-18,43.01,0.89,partly-cloudy-day,9be000ae23275d57e1273d211a54ffd7,0.77,NaN,NaN,NaN,NaN,NaN,rain,1022.22,Mostly cloudy until evening.,1487488154,1487525044,51.83,1487516400,39.09,1487469600,1487462400,5.87,245,7.67
59.87,1487599200,44.67,1487559600,0.66,2017-02-19,49.8,0.88,partly-cloudy-day,9be000ae23275d57e1273d211a54ffd7,0.8,NaN,NaN,NaN,NaN,NaN,rain,1018.47,Mostly cloudy throughout the day.,1487574433,1487611554,59.87,1487599200,48.72,1487563200,1487548800,6.46,257,11.47
54.15,1487682000,45.07,1487660400,0.87,2017-02-20,48.64,0.9,wind,9be000ae23275d57e1273d211a54ffd7,0.83,NaN,NaN,NaN,NaN,NaN,rain,1015.67,Mostly cloudy throughout the day and breezy overnight.,1487660710,1487698063,54.15,1487682000,49.27,1487656800,1487635200,6.95,249,12.4
54.53,1487761200,50.53,1487804400,0.93,2017-02-21,48.33,0.86,partly-cloudy-day,9be000ae23275d57e1273d211a54ffd7,0.86,NaN,NaN,NaN,NaN,NaN,rain,1007.87,Mostly cloudy throughout the day.,1487746986,1487784572,54.53,1487761200,50.53,1487804400,1487721600,7.28,248,16.82
50.71,1487808000,32.84,1487890800,0.68,2017-02-22,40.09,0.76,wind,9be000ae23275d57e1273d211a54ffd7,0.89,NaN,NaN,NaN,NaN,NaN,rain,997.73,Windy and mostly cloudy until evening.,1487833261,1487871081,50.71,1487808000,40.19,1487890800,1487808000,7.45,258,21.0
42.76,1487948400,29.4,1487919600,0.21,2017-02-23,32.18,0.71,partly-cloudy-day,9be000ae23275d57e1273d211a54ffd7,0.93,NaN,NaN,NaN,NaN,NaN,rain,1015.78,Partly cloudy until afternoon.,1487919535,1487957590,46.83,1487948400,36.7,1487919600,1487894400,8.05,281,8.21
43.52,1488027600,35.32,1487980800,0.68,2017-02-24,41.97,0.86,cloudy,9be000ae23275d57e1273d211a54ffd7,0.96,NaN,NaN,NaN,NaN,NaN,rain,1013.2,Overcast until evening.,1488005808,1488044098,49.36,1488027600,40.63,1487980800,1487980800,7.39,217,13.91
51.72,1488110400,41.55,1488150000,0.79,2017-02-25,45.61,0.87,partly-cloudy-day,9be000ae23275d57e1273d211a54ffd7,0.99,NaN,NaN,NaN,NaN,NaN,rain,1005.48,Mostly cloudy until evening.,1488092081,1488130606,51.72,1488110400,47.21,1488150000,1488067200,6.97,222,15.06
41.53,1488157200,30.75,1488236400,0.5,2017-02-26,40.4,0.89,partly-cloudy-day,9be000ae23275d57e1273d211a54ffd7,0.03,NaN,NaN,NaN,NaN,NaN,rain,989.96,Mostly cloudy throughout the day.,1488178352,1488217114,46.73,1488157200,37.36,1488236400,1488153600,7.61,212,11.4
36.7,1488322800,27.31,1488265200,0.54,2017-02-27,35.07,0.85,partly-cloudy-night,9be000ae23275d57e1273d211a54ffd7,0.06,NaN,NaN,NaN,NaN,NaN,rain,988.31,Mostly cloudy in the morning.,1488264622,1488303621,44.46,1488322800,34.02,1488265200,1488240000,7.73,246,11.38
42.75,1488376800,33.79,1488409200,0.66,2017-02-28,38.56,0.83,wind,9be000ae23275d57e1273d211a54ffd7,0.1,NaN,NaN,NaN,NaN,NaN,rain,998.05,Mostly cloudy throughout the day and breezy overnight.,1488350892,1488390128,47.22,1488376800,39.76,1488348000,1488326400,7.55,244,9.53
42.75,1486990800,28.22,1486965600,0.11,2017-02-12,37.03,0.89,clear-day,a35e427b4130be7b2a892e286f0ebb91,0.59,NaN,0.0,0.0,NaN,0.0,NaN,1024.27,Clear throughout the day.,1486970414,1487005802,48.83,1486990800,36.96,1486969200,1486944000,3.4,83,13.99
50.94,1487080800,28.58,1487044800,0.24,2017-02-13,38.57,0.86,partly-cloudy-night,a35e427b4130be7b2a892e286f0ebb91,0.62,NaN,0.0,0.0,NaN,0.0,NaN,1024.27,Mostly cloudy starting in the afternoon.,1487056698,1487092315,50.94,1487080800,36.06,1487055600,1487030400,4.91,118,8.71
53.2,1487163600,39.81,1487142000,0.57,2017-02-14,45.47,0.92,rain,a35e427b4130be7b2a892e286f0ebb91,0.65,NaN,0.0032,0.0433,1487188800.0,0.71,rain,1027.07,Light rain in the evening.,1487142981,1487178828,53.2,1487163600,43.73,1487142000,1487116800,5.33,185,8.07
51.6,1487253600,36.2,1487232000,0.34,2017-02-15,42.77,0.89,partly-cloudy-night,a35e427b4130be7b2a892e286f0ebb91,0.68,NaN,0.0002,0.0056,1487268000.0,0.25,rain,1027.83,Partly cloudy in the morning.,1487229262,1487265341,51.6,1487253600,41.78,1487232000,1487203200,6.88,237,10.35
53.19,1487343600,37.94,1487289600,0.39,2017-02-16,43.68,0.88,partly-cloudy-day,a35e427b4130be7b2a892e286f0ebb91,0.71,NaN,0.0,0.0,NaN,0.0,NaN,1026.9,Mostly cloudy until afternoon.,1487315542,1487351854,53.19,1487343600,42.99,1487289600,1487289600,7.15,245,4.76
43.88,1487433600,34.37,1487397600,0.08,2017-02-17,41.55,0.93,clear-day,a35e427b4130be7b2a892e286f0ebb91,0.74,NaN,0.0,0.0,NaN,0.0,NaN,1024.39,Clear throughout the day.,1487401821,1487438366,48.09,1487433600,40.39,1487458800,1487376000,4.68,210,7.93
51.68,1487516400,33.74,1487462400,0.41,2017-02-18,43.9,0.9,partly-cloudy-night,a35e427b4130be7b2a892e286f0ebb91,0.77,NaN,0.0,0.0,NaN,0.0,NaN,1020.79,Mostly cloudy starting in the evening.,1487488099,1487524878,51.68,1487516400,39.9,1487462400,1487462400,6.18,242,9.39
61.45,1487592000,43.93,1487548800,0.65,2017-02-19,50.27,0.88,partly-cloudy-day,a35e427b4130be7b2a892e286f0ebb91,0.8,NaN,0.0,0.0,NaN,0.0,NaN,1016.49,Mostly cloudy throughout the day.,1487574375,1487611390,61.45,1487592000,48.63,1487548800,1487548800,6.85,258,12.85
54.5,1487689200,44.79,1487653200,0.64,2017-02-20,48.54,0.89,wind,a35e427b4130be7b2a892e286f0ebb91,0.83,NaN,0.0,0.0,NaN,0.0,NaN,1013.77,Mostly cloudy throughout the day and breezy starting in the evening.,1487660650,1487697902,54.5,1487689200,48.67,1487656800,1487635200,7.34,246,12.22
53.54,1487757600,45.4,1487800800,0.87,2017-02-21,48.4,0.9,rain,a35e427b4130be7b2a892e286f0ebb91,0.86,NaN,0.005,0.0334,1487775600.0,0.67,rain,1005.52,"Light rain until afternoon, starting again overnight.",1487746924,1487784413,53.54,1487757600,48.81,1487804400,1487721600,6.46,249,14.05
50.56,1487840400,31.88,1487890800,0.73,2017-02-22,41.04,0.81,wind,a35e427b4130be7b2a892e286f0ebb91,0.89,NaN,0.0056,0.03,1487815200.0,0.66,rain,994.31,Windy and mostly cloudy until evening.,1487833197,1487870924,50.56,1487840400,39.31,1487890800,1487808000,7.08,260,21.48
42.66,1487952000,29.07,1487919600,0.34,2017-02-23,34.03,0.78,partly-cloudy-day,a35e427b4130be7b2a892e286f0ebb91,0.93,NaN,0.0,0.0,NaN,0.0,NaN,1014.48,Partly cloudy until afternoon.,1487919470,1487957434,46.85,1487952000,36.82,1487919600,1487894400,7.63,281,8.12
50.57,1488027600,33.98,1487984400,NaN,2017-02-24,42.2,0.86,rain,a35e427b4130be7b2a892e286f0ebb91,0.96,NaN,0.0011,0.0111,1488052800.0,0.52,rain,1011.59,Light rain in the evening.,1488005741,1488043945,50.57,1488027600,40.36,1487984400,1487980800,7.38,215,15.66
52.67,1488114000,41.11,1488067200,0.45,2017-02-25,45.55,0.86,rain,a35e427b4130be7b2a892e286f0ebb91,0.99,NaN,0.0013,0.0256,1488146400.0,0.64,rain,1004.28,Breezy in the evening and light rain overnight.,1488092011,1488130455,52.67,1488114000,47.2,1488150000,1488067200,7.26,220,17.1
42.86,1488196800,29.2,1488236400,0.51,2017-02-26,40.81,0.89,partly-cloudy-day,a35e427b4130be7b2a892e286f0ebb91,0.03,NaN,0.0008,0.0156,1488207600.0,0.57,rain,988.75,Partly cloudy until evening.,1488178280,1488216964,49.0,1488196800,36.55,1488236400,1488153600,7.43,208,13.0
37.36,1488286800,27.15,1488261600,0.55,2017-02-27,35.57,0.88,rain,a35e427b4130be7b2a892e286f0ebb91,0.06,NaN,0.003,0.0556,1488315600.0,0.74,rain,986.65,Rain starting in the evening.,1488264549,1488303473,44.54,1488286800,35.15,1488261600,1488240000,7.25,241,12.11
42.01,1488376800,29.89,1488348000,0.6,2017-02-28,38.35,0.85,rain,a35e427b4130be7b2a892e286f0ebb91,0.1,NaN,0.0008,0.02,1488409200.0,0.61,rain,996.63,Light rain and breezy overnight.,1488350816,1488389982,47.87,1488376800,35.94,1488351600,1488326400,7.19,246,9.73
43.54,1486468800,33.36,1486508400,0.35,2017-02-06,40.03,0.88,partly-cloudy-night,185674a2eb5c14fbdbb1d05a4109ea55,0.38,NaN,NaN,NaN,NaN,NaN,rain,1014.86,Partly cloudy in the morning.,1486453301,1486487850,47.91,1486468800,38.22,1486508400,1486425600,7.15,267,5.7
44.66,1486562400,31.07,1486591200,0.46,2017-02-07,36.53,0.87,partly-cloudy-night,185674a2eb5c14fbdbb1d05a4109ea55,0.41,NaN,NaN,NaN,NaN,NaN,rain,1026.9,Mostly cloudy throughout the day.,1486539601,1486574357,46.73,1486562400,36.6,1486594800,1486512000,7.79,353,3.68
31.84,1486648800,24.82,1486620000,0.6,2017-02-08,31.28,0.84,partly-cloudy-night,185674a2eb5c14fbdbb1d05a4109ea55,0.45,NaN,NaN,NaN,NaN,NaN,rain,1025.88,Mostly cloudy throughout the day.,1486625898,1486660864,39.22,1486648800,31.68,1486620000,1486598400,6.0,77,10.42
31.0,1486735200,24.88,1486760400,0.69,2017-02-09,30.5,0.84,partly-cloudy-day,185674a2eb5c14fbdbb1d05a4109ea55,0.49,NaN,NaN,NaN,NaN,NaN,rain,1023.93,Mostly cloudy until afternoon.,1486712195,1486747371,38.06,1486735200,31.1,1486764000,1486684800,4.77,45,10.54
28.82,1486821600,24.57,1486771200,NaN,2017-02-10,29.57,0.82,clear-day,185674a2eb5c14fbdbb1d05a4109ea55,0.52,NaN,NaN,NaN,NaN,NaN,rain,1024.41,Clear throughout the day.,1486798490,1486833879,36.03,1486821600,30.65,1486771200,1486771200,6.66,16,9.01
31.82,1486940400,26.38,1486893600,NaN,2017-02-11,33.28,0.86,partly-cloudy-night,185674a2eb5c14fbdbb1d05a4109ea55,0.55,NaN,NaN,NaN,NaN,NaN,rain,1020.48,Mostly cloudy in the morning.,1486884783,1486920386,41.08,1486940400,35.06,1486857600,1486857600,5.17,59,15.86
51.61,1486994400,31.84,1486944000,0.13,2017-02-12,38.39,0.77,partly-cloudy-day,185674a2eb5c14fbdbb1d05a4109ea55,0.59,NaN,NaN,NaN,NaN,NaN,rain,1015.95,Partly cloudy until afternoon.,1486971075,1487006893,51.61,1486994400,41.23,1486944000,1486944000,5.16,85,19.54
44.88,1487088000,33.04,1487048400,0.71,2017-02-13,42.93,0.93,fog,185674a2eb5c14fbdbb1d05a4109ea55,0.62,NaN,NaN,NaN,NaN,NaN,rain,1019.85,Foggy starting in the evening.,1487057365,1487093399,48.23,1487088000,41.22,1487048400,1487030400,2.64,104,11.7
52.17,1487170800,41.54,1487199600,0.53,2017-02-14,46.08,0.93,partly-cloudy-day,185674a2eb5c14fbdbb1d05a4109ea55,0.65,NaN,NaN,NaN,NaN,NaN,rain,1026.46,Partly cloudy throughout the day.,1487143654,1487179906,52.17,1487170800,46.17,1487199600,1487116800,5.43,189,6.58
52.12,1487253600,36.05,1487228400,0.41,2017-02-15,43.15,0.91,partly-cloudy-day,185674a2eb5c14fbdbb1d05a4109ea55,0.68,NaN,NaN,NaN,NaN,NaN,rain,1030.23,Mostly cloudy throughout the day.,1487229942,1487266412,52.12,1487253600,39.63,1487228400,1487203200,6.64,240,6.18
46.4,1487336400,38.95,1487293200,0.18,2017-02-16,43.46,0.94,fog,185674a2eb5c14fbdbb1d05a4109ea55,0.71,NaN,NaN,NaN,NaN,NaN,rain,1027.73,Foggy overnight.,1487316228,1487352919,49.45,1487336400,40.72,1487311200,1487289600,5.19,170,4.71
52.32,1487426400,37.98,1487386800,0.0,2017-02-17,44.15,0.93,fog,185674a2eb5c14fbdbb1d05a4109ea55,0.74,NaN,NaN,NaN,NaN,NaN,rain,1024.23,Foggy in the morning.,1487402514,1487439425,52.32,1487426400,43.12,1487386800,1487376000,3.24,143,5.97
51.51,1487516400,38.86,1487480400,NaN,2017-02-18,46.16,0.93,fog,185674a2eb5c14fbdbb1d05a4109ea55,0.77,NaN,NaN,NaN,NaN,NaN,rain,1023.73,Foggy overnight.,1487488798,1487525930,51.51,1487516400,43.9,1487462400,1487462400,5.01,260,8.16
53.29,1487599200,43.51,1487631600,0.89,2017-02-19,49.1,0.96,fog,185674a2eb5c14fbdbb1d05a4109ea55,0.8,NaN,NaN,NaN,NaN,NaN,rain,1022.06,Foggy in the morning.,1487575080,1487612436,53.29,1487599200,48.63,1487631600,1487548800,3.58,273,10.68
51.59,1487682000,42.77,1487646000,0.82,2017-02-20,48.28,0.93,wind,185674a2eb5c14fbdbb1d05a4109ea55,0.83,NaN,NaN,NaN,NaN,NaN,rain,1018.6,Mostly cloudy throughout the day and breezy overnight.,1487661362,1487698941,51.59,1487682000,48.52,1487646000,1487635200,4.62,260,15.61
51.96,1487772000,41.35,1487736000,0.77,2017-02-21,48.35,0.92,partly-cloudy-day,185674a2eb5c14fbdbb1d05a4109ea55,0.86,NaN,NaN,NaN,NaN,NaN,rain,1011.44,Mostly cloudy until evening.,1487747643,1487785446,51.96,1487772000,48.63,1487736000,1487721600,4.33,253,19.23
50.15,1487829600,33.7,1487890800,0.52,2017-02-22,39.78,0.77,wind,185674a2eb5c14fbdbb1d05a4109ea55,0.89,NaN,NaN,NaN,NaN,NaN,rain,1003.21,"Windy until afternoon and mostly cloudy starting in the afternoon, continuing until evening.",1487833922,1487871950,50.15,1487829600,40.97,1487890800,1487808000,7.4,270,20.78
44.38,1487948400,32.16,1487901600,0.07,2017-02-23,35.39,0.74,partly-cloudy-day,185674a2eb5c14fbdbb1d05a4109ea55,0.93,NaN,NaN,NaN,NaN,NaN,rain,1018.0,Partly cloudy in the afternoon.,1487920201,1487958454,48.37,1487948400,37.09,1487919600,1487894400,8.55,279,7.3
43.38,1488024000,39.05,1487995200,NaN,2017-02-24,43.85,0.86,clear-day,185674a2eb5c14fbdbb1d05a4109ea55,0.96,NaN,NaN,NaN,NaN,NaN,rain,1012.78,Clear throughout the day.,1488006478,1488044958,49.74,1488024000,45.18,1487980800,1487980800,7.28,215,15.62
50.49,1488117600,40.56,1488106800,NaN,2017-02-25,45.37,0.9,clear-day,185674a2eb5c14fbdbb1d05a4109ea55,0.99,NaN,NaN,NaN,NaN,NaN,rain,1005.49,Clear throughout the day.,1488092755,1488131462,50.49,1488117600,45.64,1488150000,1488067200,6.57,222,13.98
40.71,1488153600,30.05,1488225600,0.51,2017-02-26,38.44,0.88,partly-cloudy-night,185674a2eb5c14fbdbb1d05a4109ea55,0.03,NaN,NaN,NaN,NaN,NaN,rain,989.44,Mostly cloudy in the morning.,1488179030,1488217965,45.67,1488153600,37.08,1488236400,1488153600,7.45,229,11.39
38.62,1488297600,28.41,1488240000,0.4,2017-02-27,35.94,0.81,partly-cloudy-day,185674a2eb5c14fbdbb1d05a4109ea55,0.06,NaN,NaN,NaN,NaN,NaN,rain,991.25,Partly cloudy until evening.,1488265305,1488304468,46.38,1488297600,34.85,1488265200,1488240000,7.91,271,14.71
36.95,1488394800,34.98,1488409200,0.5,2017-02-28,39.18,0.85,wind,185674a2eb5c14fbdbb1d05a4109ea55,0.1,NaN,NaN,NaN,NaN,NaN,rain,999.91,Partly cloudy throughout the day and breezy overnight.,1488351579,1488390970,45.16,1488394800,41.3,1488351600,1488326400,6.83,256,9.83
36.15,1486512000,29.75,1486587600,0.94,2017-02-07,34.92,0.91,cloudy,afbddd7f957a1c822293616e95a2d84c,0.41,NaN,NaN,NaN,NaN,NaN,rain,1027.29,Overcast throughout the day.,1486539398,1486573407,38.89,1486512000,34.96,1486594800,1486512000,5.48,59,5.62
28.06,1486645200,25.19,1486666800,0.98,2017-02-08,29.71,0.85,cloudy,afbddd7f957a1c822293616e95a2d84c,0.45,NaN,NaN,NaN,NaN,NaN,snow,1029.35,Overcast throughout the day.,1486625686,1486659924,34.96,1486645200,32.31,1486681200,1486598400,8.15,79,6.86
28.56,1486735200,24.24,1486767600,0.87,2017-02-09,30.61,0.89,partly-cloudy-day,afbddd7f957a1c822293616e95a2d84c,0.49,NaN,NaN,NaN,NaN,NaN,snow,1026.15,Mostly cloudy throughout the day.,1486711973,1486746441,35.73,1486735200,32.37,1486706400,1486684800,5.34,32,8.23
